client_hash_id,content_hash_id,report_date,gsc_impressions,gsc_clicks,gsc_avg_position,ctr,action_score,reason_code,action_label
client_73cda7b4e4f265ea,content_d992e3e689e96d70,2025-03-20,80,0,2.225,0.0,3595.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_92c32d29eba44296,2025-03-12,77,0,2.142857142857143,0.0,3593.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_86774b4c0dd2f85a,2025-03-04,302,0,8.410596026490067,0.0,3590.71,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e352ca3d64eafc24,2025-03-30,307,0,8.553745928338762,0.0,3589.07,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_a609d58cf5380c3e,2025-03-28,83,0,2.3132530120481927,0.0,3588.02,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_368a3b619849acb0,2025-03-14,102,0,2.843137254901961,0.0,3587.59,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_cef0eac3e7469bbe,2025-03-31,239,3,2.9581589958158996,0.012552301255230125,3582.49,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_107cc3c5cd5572fc,2025-03-09,148,0,4.135135135135135,0.0,3579.08,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_a3469cd48fa3f59c,2025-03-31,170,0,4.752941176470588,0.0,3576.73,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-23,293,2,4.870307167235495,0.006825938566552901,3575.46,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_fcabe2a166a86500,2025-03-26,181,0,5.066298342541437,0.0,3572.63,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22da67ec74ea61cb,2025-03-19,341,4,4.392961876832844,0.011730205278592375,3572.18,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_1a2f4b4e39726adc,2025-03-22,405,1,9.093827160493827,0.0024691358024691358,3571.68,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_838448bb9f166179,2025-03-24,350,3,5.277142857142858,0.008571428571428572,3571.28,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e0b7fa1afc73f303,2025-03-30,350,1,7.6257142857142854,0.002857142857142857,3569.79,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e352ca3d64eafc24,2025-03-02,321,0,9.003115264797508,0.0,3565.43,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_63ef1ad18c0d3ed8,2025-03-09,212,4,2.061320754716981,0.018867924528301886,3562.66,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_9d5f52af4a086abf,2025-03-01,85,0,2.388235294117647,0.0,3559.11,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f8030c676fd117c4,2025-03-09,312,5,3.3685897435897436,0.016025641025641024,3558.81,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-08,257,1,5.202334630350195,0.0038910505836575876,3556.31,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_368a3b619849acb0,2025-03-21,71,0,2.0,0.0,3550.0,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_b2b445e21988683c,2025-03-21,363,8,3.203856749311295,0.02203856749311295,3536.39,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_b2b445e21988683c,2025-03-01,154,0,4.363636363636363,0.0,3529.17,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_cd71c27d58088270,2025-03-06,150,0,4.253333333333333,0.0,3526.65,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_541845a3d8945f7f,2025-03-12,62,0,1.7580645161290323,0.0,3526.61,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ceca8bf0c301ffda,2025-03-28,109,0,3.091743119266055,0.0,3525.52,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_9d7332bc3de33eb6,2025-03-14,201,0,5.706467661691542,0.0,3522.32,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_0e6f0d038e512620,2025-03-26,321,0,9.118380062305295,0.0,3520.36,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_84f5a9ecfefa108e,2025-03-08,165,2,2.121212121212121,0.012121212121212121,3516.34,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_368c60fab8bc81ff,2025-03-09,246,0,6.995934959349594,0.0,3516.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5ec9249716426600,2025-03-26,275,0,7.829090909090909,0.0,3512.54,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_940c172c4ef7f82e,2025-03-21,52,0,1.4807692307692308,0.0,3511.69,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_84f5a9ecfefa108e,2025-03-02,106,0,3.018867924528302,0.0,3511.25,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ee213590433c7d10,2025-03-28,490,9,4.928571428571429,0.018367346938775512,3504.74,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_68e23ce8480cb208,2025-03-29,209,1,4.033492822966507,0.004784688995215311,3504.72,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_33f397c3db2d6cf0,2025-03-22,357,7,3.450980392156863,0.0196078431372549,3493.97,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_1268cb9026586b75,2025-03-03,84,0,2.4047619047619047,0.0,3493.07,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_9edc84b1dbe483b5,2025-03-30,251,1,5.143426294820717,0.00398406374501992,3489.7,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d508c9c6173af446,2025-03-11,282,1,5.968085106382978,0.0035460992907801418,3488.19,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e352ca3d64eafc24,2025-03-27,323,0,9.26625386996904,0.0,3485.77,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_c2653d70b0dab355,2025-03-30,309,2,5.385113268608414,0.006472491909385114,3483.41,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_6d282846643f2d00,2025-03-24,339,1,7.519174041297935,0.0029498525073746312,3481.49,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ac744f16f3d99a5b,2025-03-17,390,6,4.415384615384616,0.015384615384615385,3479.57,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_63ef1ad18c0d3ed8,2025-03-17,210,3,2.4857142857142858,0.014285714285714285,3478.7,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f15437a5a305c498,2025-03-22,435,2,8.567816091954024,0.004597701149425287,3478.04,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_6d282846643f2d00,2025-03-30,407,2,7.85012285012285,0.004914004914004914,3476.35,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ac744f16f3d99a5b,2025-03-20,343,4,4.556851311953353,0.011661807580174927,3474.84,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_438b962eaef05d1d,2025-03-12,149,0,4.2885906040268456,0.0,3474.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5e3f5c78090b9856,2025-03-28,361,1,8.141274238227147,0.002770083102493075,3472.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_e54599c7317c046d,2025-03-30,265,2,4.350943396226415,0.007547169811320755,3471.01,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d992e3e689e96d70,2025-03-29,194,1,3.6907216494845363,0.005154639175257732,3468.53,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_b04f4c0816958690,2025-03-31,328,0,9.460365853658537,0.0,3467.1,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_368a3b619849acb0,2025-03-25,96,0,2.7708333333333335,0.0,3464.66,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_107cc3c5cd5572fc,2025-03-22,134,0,3.873134328358209,0.0,3459.73,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_405daacede42e661,2025-03-05,265,2,4.366037735849057,0.007547169811320755,3459.01,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_017f96fd8aa8f84b,2025-03-12,371,2,6.973045822102426,0.005390835579514825,3456.92,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_6cd0c162158858c3,2025-03-12,222,0,6.423423423423423,0.0,3456.1,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_62aa8876ce60a8e2,2025-03-14,256,4,2.890625,0.015625,3456.08,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5e3f5c78090b9856,2025-03-17,274,1,5.810218978102189,0.0036496350364963502,3454.91,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_cf651123f1085418,2025-03-25,401,1,9.291770573566085,0.0024937655860349127,3454.24,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_6d282846643f2d00,2025-03-29,375,2,7.088,0.005333333333333333,3450.41,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_a64143f6e4a21ffe,2025-03-21,429,7,4.724941724941725,0.016317016317016316,3450.04,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_b7743cf568323323,2025-03-04,151,0,4.377483443708609,0.0,3449.47,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5e3f5c78090b9856,2025-03-07,273,2,4.575091575091575,0.007326007326007326,3444.01,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ce78d1eaabd3fc7a,2025-03-08,361,6,3.9390581717451525,0.01662049861495845,3442.7,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ed0efc826dec0de9,2025-03-28,420,8,4.2,0.01904761904761905,3442.62,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_11e4e2c71a6d91f5,2025-03-24,215,1,4.265116279069767,0.004651162790697674,3440.61,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_624148ed744fdc3c,2025-03-21,194,0,5.644329896907217,0.0,3437.08,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_63f1f9d298d5b7da,2025-03-22,209,0,6.08133971291866,0.0,3436.74,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_54959e9adf5ffbab,2025-03-04,126,0,3.6666666666666665,0.0,3436.36,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_6cd0c162158858c3,2025-03-31,313,1,6.9105431309904155,0.003194888178913738,3432.63,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_54959e9adf5ffbab,2025-03-18,113,0,3.2920353982300883,0.0,3432.53,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_4488e43300114e6c,2025-03-23,152,1,2.6710526315789473,0.006578947368421052,3432.45,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_7aa3a33d9d18659e,2025-03-10,299,0,8.722408026755852,0.0,3427.95,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_155f0b960507d1bc,2025-03-31,471,7,5.526539278131635,0.014861995753715499,3427.93,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_0217be03126aa7a5,2025-03-17,248,1,5.157258064516129,0.004032258064516129,3426.93,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_5313a91d61b68041,2025-03-02,53,0,1.5471698113207548,0.0,3425.61,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22da67ec74ea61cb,2025-03-25,351,6,3.7834757834757835,0.017094017094017096,3424.07,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d0c1459d9b8b181c,2025-03-21,238,1,4.894957983193278,0.004201680672268907,3423.64,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_fef1a8f436438636,content_090938a2bf08a771,2025-03-16,221,0,6.457013574660634,0.0,3422.63,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_89f5ab311968e3f1,2025-03-25,189,0,5.523809523809524,0.0,3421.55,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d992e3e689e96d70,2025-03-31,327,2,5.9327217125382266,0.0061162079510703364,3420.04,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22da67ec74ea61cb,2025-03-27,272,4,3.2205882352941178,0.014705882352941176,3418.48,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_d9c7a6a8379e26d1,2025-03-30,264,0,7.723484848484849,0.0,3418.15,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ceca8bf0c301ffda,2025-03-17,113,0,3.309734513274336,0.0,3414.17,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_6cd0c162158858c3,2025-03-02,219,0,6.415525114155251,0.0,3413.59,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_405daacede42e661,2025-03-20,342,5,4.073099415204679,0.014619883040935672,3410.48,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e352ca3d64eafc24,2025-03-26,310,0,9.103225806451613,0.0,3405.39,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f8030c676fd117c4,2025-03-31,313,4,4.035143769968051,0.012779552715654952,3405.18,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_c8a344d6fbdbb873,2025-03-26,146,0,4.287671232876712,0.0,3405.11,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_5cd00b9168286701,2025-03-31,149,0,4.375838926174497,0.0,3405.06,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_67cb3fafa6e25872,2025-03-30,280,0,8.225,0.0,3404.26,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_5cd00b9168286701,2025-03-24,215,0,6.316279069767442,0.0,3403.9,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_11e4e2c71a6d91f5,2025-03-22,134,0,3.9402985074626864,0.0,3400.76,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_33f397c3db2d6cf0,2025-03-11,292,3,4.239726027397261,0.010273972602739725,3397.08,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_00d12fab87754f25,2025-03-28,305,0,8.98032786885246,0.0,3396.31,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_6cd0c162158858c3,2025-03-14,233,0,6.866952789699571,0.0,3393.06,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e0b7fa1afc73f303,2025-03-31,406,2,8.017241379310345,0.0049261083743842365,3392.77,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_6cd0c162158858c3,2025-03-16,303,1,6.726072607260726,0.0033003300330033004,3387.03,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_86774b4c0dd2f85a,2025-03-10,280,0,8.267857142857142,0.0,3386.61,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_fcabe2a166a86500,2025-03-06,243,4,2.711934156378601,0.01646090534979424,3386.28,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_322c24b89e64f462,2025-03-07,281,1,6.120996441281139,0.0035587188612099642,3385.83,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_f1899c1ce99cdff5,2025-03-21,94,0,2.776595744680851,0.0,3385.44,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_da74c130c656e16c,2025-03-31,251,3,3.3784860557768925,0.01195219123505976,3384.34,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_624148ed744fdc3c,2025-03-31,385,3,6.402597402597403,0.007792207792207792,3379.67,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_71faacc9d5fc10bb,2025-03-22,189,0,5.592592592592593,0.0,3379.47,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_72e574fc6d247af2,2025-03-25,364,4,5.1401098901098905,0.01098901098901099,3373.94,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f15437a5a305c498,2025-03-04,129,0,3.8294573643410854,0.0,3368.62,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5645530a284110bf,2025-03-25,282,0,8.372340425531915,0.0,3368.23,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ceca8bf0c301ffda,2025-03-09,103,0,3.058252427184466,0.0,3367.94,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_0d0ccf80b0cfa379,2025-03-20,306,1,6.849673202614379,0.0032679738562091504,3367.03,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_8ed3cff8c6597a4a,2025-03-31,399,2,7.894736842105263,0.005012531328320802,3366.52,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_c946337768c9dcf5,2025-03-27,280,0,8.335714285714285,0.0,3359.04,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-07,188,0,5.6063829787234045,0.0,3353.32,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_8e1479a9eb46801f,2025-03-06,54,0,1.6111111111111112,0.0,3351.72,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ce9f10dfe8c78326,2025-03-14,80,0,2.3875,0.0,3350.79,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_d02be57d816cf3d7,2025-03-09,370,6,4.218918918918919,0.016216216216216217,3345.27,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_4e8d1e11f60fe6ba,2025-03-21,318,0,9.5062893081761,0.0,3345.15,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_84f5a9ecfefa108e,2025-03-17,182,2,2.5934065934065935,0.01098901098901099,3343.56,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_e2d2297c8c73bfe0,2025-03-21,237,1,4.987341772151899,0.004219409282700422,3341.93,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_7aa3a33d9d18659e,2025-03-27,345,1,8.008695652173913,0.002898550724637681,3339.77,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f8030c676fd117c4,2025-03-29,241,2,3.9460580912863072,0.008298755186721992,3337.58,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_68e23ce8480cb208,2025-03-31,165,0,4.945454545454545,0.0,3336.4,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_492a13ae33d48800,2025-03-31,163,0,4.889570552147239,0.0,3333.63,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_322c24b89e64f462,2025-03-09,352,4,4.957386363636363,0.011363636363636364,3323.65,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ad76627289f740d8,2025-03-22,219,1,4.525114155251141,0.0045662100456621,3322.52,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_9d5f52af4a086abf,2025-03-24,111,0,3.3423423423423424,0.0,3321.02,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_540c68ca3d27b944,2025-03-08,168,2,2.3095238095238093,0.011904761904761904,3320.84,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ed0efc826dec0de9,2025-03-04,139,0,4.18705035971223,0.0,3319.76,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ceca8bf0c301ffda,2025-03-21,87,0,2.6206896551724137,0.0,3319.74,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_33f397c3db2d6cf0,2025-03-26,333,4,4.564564564564565,0.012012012012012012,3314.25,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_c7cb51759dc9a959,2025-03-22,166,1,3.1265060240963853,0.006024096385542169,3313.41,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_a609d58cf5380c3e,2025-03-09,82,0,2.475609756097561,0.0,3312.32,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_34323214bf2c13ac,2025-03-24,404,2,8.160891089108912,0.0049504950495049506,3311.22,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
